Price,log_return,vol_20,vol_60,mean_return_20,ma_diff,volume_change,regime
2021-02-08,0.0127531347053858,0.0156724356135334,0.0112689357654662,0.0026091127627501,687.3249837239582,-0.3321208795570275,0
2021-02-09,-0.0004301061160564,0.0155988148457235,0.0112465985597074,0.0021107031755197,679.2166503906246,0.060834934130996,0
2021-02-10,-0.0001853205749051,0.0155865947221964,0.0112116907082223,0.0018305068056693,666.1074707031239,-0.1324704907585162,0
2021-02-11,0.0044121766647079,0.0155911954544693,0.0112130720516947,0.0020463113280697,655.6408203124993,-0.2226235201006181,0
2021-02-12,-0.000659269693437,0.0156028931231984,0.0111579062564849,0.0019078967539195,645.8741699218754,0.1339812014633534,0
2021-02-15,0.0099351424621159,0.0153847703481862,0.0111931992336324,0.002962370025058,650.3166666666657,-0.2262964703738253,0
2021-02-16,-8.162425642763527e-05,0.0150726509267698,0.0110076927227249,0.0034890282222395,659.5616861979179,0.3521691942421125,0
2021-02-17,-0.0068507314527851,0.0149075144211469,0.0110691460822682,0.0023137287117795,654.7850097656246,-0.2504996925294952,0
2021-02-18,-0.00593187168439,0.0149422291169159,0.0111212480841653,0.001593521410722,641.9558430989582,0.4230071209650538,0
2021-02-19,-0.0091161431181845,0.0150912310013036,0.0111807318624351,0.0013236234594028,629.4158691406246,-0.0788106613483798,0
2021-02-22,-0.0206397156403059,0.0154557942656015,0.0113462075534348,0.0010459069811231,614.3175292968735,-0.1550637615412667,0
2021-02-23,0.0021848739697056,0.0152634310635908,0.0113005237815819,0.001620013439121,609.0825032552075,0.1988804251008049,0
2021-02-24,0.0184715285005202,0.0148749096358018,0.0114867016135765,0.0035058139087262,626.2566731770839,-0.6112557285244784,0
2021-02-25,0.0076697253313536,0.0145091861307499,0.0114556785879964,0.0044289848336906,657.1083333333336,0.688555177455178,0
2021-02-26,-0.0383622027563036,0.0169895083560948,0.0126031541330587,0.0031773176075002,678.2458658854175,0.3168579590092159,0
2021-03-01,0.0158688108770191,0.0140233845619025,0.0127349760707649,0.0016540906653653,675.1358561197922,-0.7772302977704868,0
2021-03-02,0.0106164310797289,0.0130675310644834,0.0127475484679937,0.0009174352355646,661.0225260416664,0.2033551167026475,0
2021-03-03,0.0216486661523929,0.0137471600152593,0.0129817082512755,0.001517150097487,652.3075032552078,-0.1331408349261459,0
2021-03-04,-0.0108718151187931,0.0139483928173486,0.0130906514081394,0.000617492292446,633.4324869791672,-0.0172370128119415,0
2021-03-05,-0.0095041259916074,0.0141250572126084,0.0131289394468707,4.637816698671339e-05,610.6416341145832,0.1804815151077714,0
2021-03-10,0.0050473406024625,0.0140365672752414,0.0131526591506062,0.0002255514821014,527.5466634114582,-0.5122581118471512,0
2021-03-12,-0.009524722735275,0.014163160803974,0.0132341786075726,-0.0004712934878976,496.0441731770825,0.1980158465565441,2
