Price,log_return,vol_20,vol_60,mean_return_20,ma_diff,volume_change,regime,regime_label,cum_return,rolling_max,drawdown,regime_change,regime_block,date,regime_start_date,regime_duration_days
2015-04-01,0.0111553075287278,0.0099318906372099,0.0101387741393495,-0.0023322868646961,-18.27403971354215,-0.2868849420787626,2,Uncertain / Transition,1.0112177599811565,1.0112177599811565,0.0,True,1,2015-04-01,2015-04-01,1
2015-04-06,0.0085411337249402,0.0101145958424084,0.0101879987278478,-0.001494490559039,-36.103206380208576,0.157446324607993,2,Uncertain / Transition,1.019891695986927,1.019891695986927,0.0,False,1,2015-04-06,2015-04-01,6
2015-04-07,4.6121183134830896e-05,0.0100939997215602,0.0093422576965,-0.0015767269101429,-58.85821126302108,0.0121787702862776,2,Uncertain / Transition,1.0199387356833702,1.0199387356833702,0.0,False,1,2015-04-07,2015-04-01,7
2015-04-08,0.0062275331572998,0.0091899359065249,0.0093493975468499,-0.0002423978465769,-71.18069661458321,-0.0033681406041228,2,Uncertain / Transition,1.02631025681604,1.02631025681604,0.0,False,1,2015-04-08,2015-04-01,8
2015-04-09,0.0073058701712128,0.009262640641002,0.0091760831639805,0.0003787821188364,-76.92986653645858,0.0299124993626002,2,Uncertain / Transition,1.0338358031665877,1.0338358031665877,0.0,False,1,2015-04-09,2015-04-01,9
2015-04-10,0.0002334809071557,0.0092534351903185,0.0091533082494544,0.0004599462361134,-81.17405598958248,-0.094001279093895,2,Uncertain / Transition,1.0340772122688724,1.0340772122688724,0.0,False,1,2015-04-10,2015-04-01,10
2015-04-13,0.0060916874846368,0.0091488157199559,0.0091651115043561,0.0003293595100702,-86.79072265624927,-0.1337369635986251,2,Uncertain / Transition,1.0403957131079962,1.0403957131079962,0.0,False,1,2015-04-13,2015-04-01,13
2015-04-16,-0.0145150465251854,0.0091310346719045,0.0093695308288297,0.0003396847574114,-90.63154296874929,0.1614081154037551,2,Uncertain / Transition,1.0254033912745846,1.0403957131079962,-0.014410211080767251,False,1,2015-04-16,2015-04-01,16
2015-04-17,-0.0116332322327412,0.0095101850991431,0.0094965645242302,-0.000157492756068,-97.46323242187464,0.0511533265799176,2,Uncertain / Transition,1.0135437522082202,1.0403957131079962,-0.0258093728775184,False,1,2015-04-17,2015-04-01,17
2015-04-20,-0.0185181166395568,0.0100067173017908,0.0092253680862115,-0.0016028033265382,-110.45572916666606,-0.0100234718257761,2,Uncertain / Transition,0.9949475455629487,1.0403957131079962,-0.0436835398035995,False,1,2015-04-20,2015-04-01,20
2015-04-21,-0.0083621357545242,0.0101051301338155,0.009281009852436,-0.0018060842108578,-123.59575195312571,1.0075019184503915,2,Uncertain / Transition,0.986662348368861,1.0403957131079962,-0.05164704550599918,False,1,2015-04-21,2015-04-01,21
2015-04-22,0.0061818253391529,0.0102076841177986,0.0092996647071938,-0.0012011007969617,-131.82659505208176,-0.8644458485901998,2,Uncertain / Transition,0.9927806142165232,1.0403957131079962,-0.04576633514687539,False,1,2015-04-22,2015-04-01,22
2015-04-23,-0.0037319262025762,0.0101227003483938,0.0090360039095692,-0.0010171754507738,-135.50162760416606,-0.0964750023006179,2,Uncertain / Transition,0.9890825350002942,1.0403957131079962,-0.04932082808608758,False,1,2015-04-23,2015-04-01,23
