Price,log_return,vol_20,vol_60,mean_return_20,ma_diff,volume_change
2015-04-01,0.011155307528727893,0.009931890637209964,0.010138774139349528,-0.0023322868646961288,-18.27403971354215,-0.28688494207876264
2015-04-06,0.008541133724940244,0.010114595842408487,0.010187998727847853,-0.0014944905590390065,-36.103206380208576,0.157446324607993
2015-04-07,4.6121183134830896e-05,0.0100939997215602,0.009342257696500017,-0.0015767269101429418,-58.858211263021076,0.01217877028627767
2015-04-08,0.006227533157299894,0.009189935906524917,0.009349397546849958,-0.00024239784657698816,-71.18069661458321,-0.003368140604122877
2015-04-09,0.007305870171212896,0.00926264064100209,0.00917608316398059,0.0003787821188364531,-76.92986653645858,0.029912499362600247
2015-04-10,0.00023348090715570997,0.009253435190318592,0.009153308249454463,0.000459946236113499,-81.17405598958248,-0.09400127909389501
2015-04-13,0.0060916874846368065,0.009148815719955997,0.009165111504356161,0.00032935951007027735,-86.79072265624927,-0.13373696359862516
2015-04-16,-0.014515046525185486,0.009131034671904594,0.009369530828829731,0.00033968475741149066,-90.63154296874927,0.16140811540375516
2015-04-17,-0.011633232232741262,0.009510185099143146,0.009496564524230287,-0.00015749275606804234,-97.46323242187464,0.051153326579917675
2015-04-20,-0.01851811663955681,0.01000671730179084,0.009225368086211586,-0.0016028033265382848,-110.45572916666606,-0.010023471825776118
2015-04-21,-0.008362135754524264,0.01010513013381552,0.009281009852436017,-0.001806084210857815,-123.59575195312573,1.0075019184503915
2015-04-22,0.006181825339152998,0.010207684117798637,0.00929966470719387,-0.001201100796961799,-131.82659505208176,-0.8644458485901998
2015-04-23,-0.003731926202576211,0.010122700348393873,0.009036003909569225,-0.0010171754507738058,-135.50162760416606,-0.09647500230061792
2015-04-24,-0.011141436198728826,0.010371510569395757,0.009117971356221005,-0.001457437064446806,-140.71331380208358,0.10689779497671278
2015-04-27,-0.011072202173819238,0.010590012871700617,0.009193161415811705,-0.0019645380741739856,-148.0441569010418,-0.012170535620255179
2015-04-28,0.008703378361128562,0.010856002706147174,0.009197962589976294,-0.0014582049849417868,-151.13750000000073,0.017914376799507126
2015-04-29,-0.0055490174921902485,0.009746338473380519,0.009129806616613391,-0.0006175510041352042,-145.0783528645843,-0.08482694797308776
2015-04-30,-0.007094495768480639,0.00985166391123446,0.009157229866022316,-0.0009677803466536306,-140.86004231770676,0.5121962550938928
2015-05-04,0.018222037975143816,0.009881447189490454,0.009476118864326352,-0.0009531150861606903,-138.53753255208358,-0.7093403417770715
2015-05-05,-0.0008585577695799613,0.009879699956873864,0.009270450339105856,-0.0009883895462424648,-138.77919921875036,0.16611912287005343
2015-05-06,-0.027745365388399824,0.011115101660207247,0.009895357417633711,-0.0029334231920988504,-151.568359375,0.2985552208275983
2015-05-07,-0.004915134139810429,0.010786376343902306,0.009896876243498835,-0.0036062365853363836,-170.0442220052082,-0.26007680635989217
2015-05-08,0.01651854271401412,0.011672442510455119,0.010157301483365067,-0.0027826155087924197,-184.61420898437427,0.12490830559346998
2015-05-11,0.016196034167464263,0.012274728387963422,0.010398188221787048,-0.0022841904582842016,-197.6308919270832,0.047462920347316605
2015-05-12,-0.024107341992543527,0.012972950336139268,0.010808949891778344,-0.0038548510664720226,-221.29671223958212,-0.10189430768134013
2015-05-13,0.013262307208340643,0.013505255315098368,0.010791400054419307,-0.0032034097514127757,-243.693359375,-0.02097979046919452
2015-05-14,-0.0013669794296785854,0.013337005423150743,0.010770449549911396,-0.003576343097128546,-268.4941894531257,-0.2308290753990403
2015-05-15,0.004627952191887896,0.013196831892529903,0.010743712496005,-0.0026191931612748764,-284.62753906250146,-0.037797394208217046
2015-05-18,0.013380913913783618,0.013479880170195217,0.010814395316655503,-0.0013684858539486325,-290.6133626302071,0.13593604919611985
2015-05-19,-0.0009558345015271625,0.012861764993095682,0.010710589126816824,-0.00049037174704715,-287.4049967447918,-0.058147866357694124
2015-05-20,0.006861656693210339,0.012821803873392608,0.010755734383142713,0.0002708178753395801,-278.6950032552086,-0.12673244208482481
2015-05-21,-0.0002671534812630433,0.012746195251378734,0.010710774907394556,-5.163106568122199e-05,-271.6616861979164,0.15137290026335593
2015-05-22,0.004496489481834225,0.012753946471428967,0.010721965274350114,0.0003597897185392998,-261.3566731770843,0.2642881641630965
2015-05-25,-0.010541322896106728,0.0127261395170971,0.010766494012410251,0.00038979538367040466,-250.38417968750036,-0.43444479350003845
2015-05-26,-0.003698523791285403,0.012481051579742683,0.010721263078809253,0.0007584793027970964,-237.18001302083394,-0.037803745555877726
2015-05-27,-0.0005697510609127147,0.0123418405830604,0.010719191388954264,0.00029482283169503264,-227.6050130208332,0.34850812442299084
2015-05-28,-0.0018734224796336696,0.01227743944811413,0.010718369177249379,0.00047860258232286165,-216.17167968750073,0.3390584449592459
2015-05-29,0.01368764678319723,0.012480525938348214,0.010818826799726984,0.0015177097099067552,-199.39417317708285,0.44884946484175064
2015-06-01,-2.9643593685729908e-05,0.011845964339911653,0.010533089350811929,0.0006051256314652778,-187.46834309895894,-1.091220057880619
2015-06-02,-0.02363060893126965,0.013029340769158035,0.010787685545897175,-0.0005334769266192066,-179.8808268229168,0.18341206944292024
2015-06-03,-0.012381404397236432,0.011728495761053049,0.010852180124009658,0.00023472112293896298,-163.6233235677082,0.15492888998326418
2015-06-04,-0.0005471860103022912,0.0116680649740139,0.010818982703181863,0.00045311852941437,-146.7558105468761,-0.10251224858465892
2015-06-05,-0.001963603376990351,0.011043917756546033,0.01081071661523891,-0.0004709887751358535,-136.87830403645967,0.04672567116261003
2015-06-08,-0.008732148739867544,0.010454867070801245,0.010567437196062545,-0.0017173979205024436,-139.056640625,-0.17629410758453246
2015-06-09,-0.0027074902267056862,0.00904245445353267,0.010557698518765226,-0.0006474053322105516,-132.78999023437427,0.0007355645789539107
2015-06-10,0.012640440848079765,0.008993041419844775,0.010711606393372668,-0.0006784986502235956,-128.7483235677082,0.005865119452398058
2015-06-11,-0.019777160752925255,0.009957697987813468,0.010897415856459761,-0.0015990077163859288,-128.17999674479324,0.19467187723289764
2015-06-12,0.0022008448289133065,0.00989239086175457,0.010770710472384131,-0.0017203630845346583,-131.07164713541715,-0.1961349352846582
2015-06-15,0.0038757800540692557,0.009341698861714025,0.010791534034600921,-0.0021956197775203764,-138.7383300781239,-0.026707818914935868
2015-06-16,0.0041590853857635356,0.009446849947678358,0.010707402337221847,-0.0019398737831558416,-143.3891927083332,-0.07006756261671696
2015-06-17,0.005483675969067097,0.009384095490715807,0.010736104030507027,-0.0020087728193630035,-150.068359375,0.20688303044242937
2015-06-18,0.010211514727058937,0.009770998388964981,0.010817122964000376,-0.0014848394089469047,-154.72084960937536,-0.05181111609585032
2015-06-19,0.006140443483030782,0.009830696541877229,0.01082061739441872,-0.0014026417088870767,-160.6550130208334,0.01575914765577576
2015-06-22,0.015460439332762258,0.010268123187029694,0.011016774264392574,-0.00010255359744362758,-158.2158528645832,-0.18137027589052612
2015-06-23,0.003400157603319678,0.010259965994968192,0.011027355144517208,0.0002523804722866265,-153.41583658854142,0.07078425703236961
2015-06-24,-0.0024727884395158908,0.01027680246686663,0.011029970309510962,0.00015722860335646766,-149.27083333333394,-0.012223223230775793
2015-06-25,0.004433532413488122,0.010307930152050357,0.010659247751537766,0.0004725763480125572,-146.25166015625018,0.4359960527071246
2015-06-26,-0.0020144580738723343,0.009835581231676029,0.010662758313981516,-0.000312528894840921,-149.54085286458303,-0.5983793491373498
2015-06-29,-0.007509148581665224,0.009965595200258722,0.010444493759715547,-0.0006865041442398956,-152.39252929687518,0.1768818334981364
2015-06-30,0.006004681365091595,0.008464713641774365,0.010476614083056864,0.0007952603705781665,-143.74837239583212,0.18295267073096438
2015-07-01,0.010052642911917523,0.008105509746908808,0.010457231266427352,0.0019169627360358641,-125.63088378906104,-0.1844689712489285
2015-07-02,-0.000964544764320111,0.008112721731302765,0.010393435754783999,0.0018960947983349733,-106.33502604166642,-0.16278675077331237
2015-07-03,0.004725404031422576,0.008083053759914938,0.010414519362925034,0.0022305451687556197,-84.90169270833212,-0.23662690165149683
2015-07-06,0.004380543110671768,0.007668198521252857,0.010397490744060912,0.002886179761282585,-57.7975016276032,0.1381868288382442
2015-07-07,-0.001332779992604704,0.007621438214614568,0.01034907189401235,0.0029549152729876345,-28.919173177082484,0.1856002482556529
2015-07-08,-0.017512752525573723,0.008532585696331611,0.01057834445366134,0.0014472556043049597,-10.034195963540697,0.4313146895694897
2015-07-09,-0.004133821795005965,0.007077511557870551,0.010547568609278548,0.0022294225522009247,16.549959309895712,-0.35948895499823424
2015-07-10,0.0038348430969963264,0.007086589589188907,0.010413702501745425,0.002311122465605075,41.20162760416679,0.16011696101731948
2015-07-13,0.011783656733947193,0.007392490195508086,0.010434879978137156,0.0027065162995989723,65.92831217447929,-0.2686134711085837
2015-07-14,-0.000656363189627265,0.0074210542901965455,0.010157005864943804,0.0024657438708294323,86.16830240885429,-0.14696096816297208
2015-07-15,0.008210743295109776,0.007504013481247767,0.010150763879496722,0.0026020972371315664,105.34663899739462,0.03668364986160693
2015-07-16,0.009835561378738018,0.007484393763425699,0.010197572277554552,0.0025832995697155207,124.046630859375,0.09487923819024349
2015-07-17,0.00020906205231804127,0.0074534750524742205,0.010183524045813803,0.002286730498179883,139.76577148437536,-0.0996298409488413
